SID,DeviceID,ObservationTimestamp,LocalTimestamp,AirTemperature,BarometricPressure,RelativeHumidity
2024-11-15T17:10:25Z_uu90853psl,uu90853psl,11/15/2024 17:10,11/16/2024 1:10,17.59,1016.7,54.09
2024-11-15T17:25:47Z_uu90853psl,uu90853psl,11/15/2024 17:25,11/16/2024 1:25,17.35,1016.69,53.89
2024-11-15T17:41:25Z_uu90853psl,uu90853psl,11/15/2024 17:41,11/16/2024 1:41,17.15,1016.83,53.78
2024-11-15T17:56:44Z_uu90853psl,uu90853psl,11/15/2024 17:56,11/16/2024 1:56,16.79,1016.77,53.94
2024-11-15T18:12:02Z_uu90853psl,uu90853psl,11/15/2024 18:12,11/16/2024 2:12,16.59,1017.01,54.5
2024-11-15T18:27:20Z_uu90853psl,uu90853psl,11/15/2024 18:27,11/16/2024 2:27,16.31,1017,53.41
2024-11-15T18:42:38Z_uu90853psl,uu90853psl,11/15/2024 18:42,11/16/2024 2:42,15.85,1017.03,52.72
2024-11-15T18:58:05Z_uu90853psl,uu90853psl,11/15/2024 18:58,11/16/2024 2:58,15.56,1017.29,53.22
2024-11-15T19:13:25Z_uu90853psl,uu90853psl,11/15/2024 19:13,11/16/2024 3:13,15.13,1017.54,52.54
2024-11-15T19:28:46Z_uu90853psl,uu90853psl,11/15/2024 19:28,11/16/2024 3:28,14.76,1017.8,52.89
2024-11-15T19:44:08Z_uu90853psl,uu90853psl,11/15/2024 19:44,11/16/2024 3:44,14.71,1018.01,52.4
2024-11-15T19:59:26Z_uu90853psl,uu90853psl,11/15/2024 19:59,11/16/2024 3:59,14.31,1018.32,52.45
2024-11-15T20:14:44Z_uu90853psl,uu90853psl,11/15/2024 20:14,11/16/2024 4:14,14.14,1018.59,53.16
2024-11-15T20:30:18Z_uu90853psl,uu90853psl,11/15/2024 20:30,11/16/2024 4:30,13.89,1018.87,53.59
2024-11-15T20:45:56Z_uu90853psl,uu90853psl,11/15/2024 20:45,11/16/2024 4:45,13.77,1019.06,53.66
2024-11-15T21:01:16Z_uu90853psl,uu90853psl,11/15/2024 21:01,11/16/2024 5:01,13.64,1019.16,53.75
2024-11-15T21:16:35Z_uu90853psl,uu90853psl,11/15/2024 21:16,11/16/2024 5:16,13.47,1019.31,53.48
2024-11-15T21:31:53Z_uu90853psl,uu90853psl,11/15/2024 21:31,11/16/2024 5:31,13.35,1019.59,53.94
2024-11-15T21:47:20Z_uu90853psl,uu90853psl,11/15/2024 21:47,11/16/2024 5:47,13.36,1019.69,53.79
2024-11-15T22:02:48Z_uu90853psl,uu90853psl,11/15/2024 22:02,11/16/2024 6:02,13.47,1019.86,53.48
2024-11-15T22:18:16Z_uu90853psl,uu90853psl,11/15/2024 22:18,11/16/2024 6:18,13.53,1020.17,54.71
2024-11-15T22:33:49Z_uu90853psl,uu90853psl,11/15/2024 22:33,11/16/2024 6:33,13.6,1020.41,54.55
2024-11-15T22:49:08Z_uu90853psl,uu90853psl,11/15/2024 22:49,11/16/2024 6:49,13.75,1020.5,54.23
2024-11-15T23:04:47Z_uu90853psl,uu90853psl,11/15/2024 23:04,11/16/2024 7:04,14.8,1020.59,52.06
2024-11-15T23:20:16Z_uu90853psl,uu90853psl,11/15/2024 23:20,11/16/2024 7:20,15.76,1020.8,50.15
2024-11-15T23:35:35Z_uu90853psl,uu90853psl,11/15/2024 23:35,11/16/2024 7:35,16.64,1020.93,45.84
2024-11-15T23:50:53Z_uu90853psl,uu90853psl,11/15/2024 23:50,11/16/2024 7:50,17.54,1021,44.67
2024-11-16T00:06:12Z_uu90853psl,uu90853psl,11/16/2024 0:06,11/16/2024 8:06,18.36,1020.8,43.39
2024-11-16T00:21:31Z_uu90853psl,uu90853psl,11/16/2024 0:21,11/16/2024 8:21,19.45,1020.74,40.98
2024-11-16T00:36:50Z_uu90853psl,uu90853psl,11/16/2024 0:36,11/16/2024 8:36,20.01,1020.5,38.88
2024-11-16T00:52:17Z_uu90853psl,uu90853psl,11/16/2024 0:52,11/16/2024 8:52,19.98,1020.26,40.29
2024-11-16T01:07:52Z_uu90853psl,uu90853psl,11/16/2024 1:07,11/16/2024 9:07,19.73,1020.3,37.46
2024-11-16T01:23:18Z_uu90853psl,uu90853psl,11/16/2024 1:23,11/16/2024 9:23,19.82,1020.16,38.26
2024-11-16T01:38:37Z_uu90853psl,uu90853psl,11/16/2024 1:38,11/16/2024 9:38,20.03,1020.07,38.01
2024-11-16T01:53:55Z_uu90853psl,uu90853psl,11/16/2024 1:53,11/16/2024 9:53,20.25,1019.96,36.12
2024-11-16T02:09:21Z_uu90853psl,uu90853psl,11/16/2024 2:09,11/16/2024 10:09,20.29,1019.76,35.56
2024-11-16T02:24:47Z_uu90853psl,uu90853psl,11/16/2024 2:24,11/16/2024 10:24,20.55,1019.36,34.73
2024-11-16T02:40:20Z_uu90853psl,uu90853psl,11/16/2024 2:40,11/16/2024 10:40,20.7,1019.23,34.17
2024-11-16T02:55:52Z_uu90853psl,uu90853psl,11/16/2024 2:55,11/16/2024 10:55,20.82,1018.87,34.44
2024-11-16T03:11:31Z_uu90853psl,uu90853psl,11/16/2024 3:11,11/16/2024 11:11,21.19,1018.81,33.84
2024-11-16T03:26:51Z_uu90853psl,uu90853psl,11/16/2024 3:26,11/16/2024 11:26,21.56,1018.46,32.59
2024-11-16T03:42:23Z_uu90853psl,uu90853psl,11/16/2024 3:42,11/16/2024 11:42,21.79,1018.2,32.22
2024-11-16T03:57:42Z_uu90853psl,uu90853psl,11/16/2024 3:57,11/16/2024 11:57,22.06,1018.04,34.81
2024-11-16T04:13:08Z_uu90853psl,uu90853psl,11/16/2024 4:13,11/16/2024 12:13,22.36,1017.87,31.39
2024-11-16T04:28:34Z_uu90853psl,uu90853psl,11/16/2024 4:28,11/16/2024 12:28,22.19,1017.76,31.65
2024-11-16T04:44:07Z_uu90853psl,uu90853psl,11/16/2024 4:44,11/16/2024 12:44,22.81,1017.55,32.58
2024-11-16T04:59:26Z_uu90853psl,uu90853psl,11/16/2024 4:59,11/16/2024 12:59,23.35,1017.22,31.67
2024-11-16T05:14:52Z_uu90853psl,uu90853psl,11/16/2024 5:14,11/16/2024 13:14,23.95,1016.89,29.13
2024-11-16T05:30:11Z_uu90853psl,uu90853psl,11/16/2024 5:30,11/16/2024 13:30,24.61,1016.82,33.28
2024-11-16T05:35:59Z_uu90853psl,uu90853psl,11/16/2024 5:35,11/16/2024 13:35,25.04,1016.73,36.81
2024-11-16T06:06:49Z_uu90853psl,uu90853psl,11/16/2024 6:06,11/16/2024 14:06,25.54,1016.39,37.37
2024-11-16T06:22:14Z_uu90853psl,uu90853psl,11/16/2024 6:22,11/16/2024 14:22,25.89,1016.35,36.44
2024-11-16T06:37:52Z_uu90853psl,uu90853psl,11/16/2024 6:37,11/16/2024 14:37,26.17,1016.18,36.7
2024-11-16T06:53:14Z_uu90853psl,uu90853psl,11/16/2024 6:53,11/16/2024 14:53,26.6,1016.19,36.18
2024-11-16T07:08:47Z_uu90853psl,uu90853psl,11/16/2024 7:08,11/16/2024 15:08,26.92,1016.04,35.19
2024-11-16T07:24:05Z_uu90853psl,uu90853psl,11/16/2024 7:24,11/16/2024 15:24,26.84,1015.96,35.87
2024-11-16T07:39:24Z_uu90853psl,uu90853psl,11/16/2024 7:39,11/16/2024 15:39,26.36,1015.94,36.35
2024-11-16T07:54:56Z_uu90853psl,uu90853psl,11/16/2024 7:54,11/16/2024 15:54,26.18,1015.8,35.62
2024-11-16T08:10:14Z_uu90853psl,uu90853psl,11/16/2024 8:10,11/16/2024 16:10,25.77,1015.68,35.67
2024-11-16T08:25:36Z_uu90853psl,uu90853psl,11/16/2024 8:25,11/16/2024 16:25,24.9,1015.94,38.08
2024-11-16T08:41:03Z_uu90853psl,uu90853psl,11/16/2024 8:41,11/16/2024 16:41,24.59,1015.77,38.74
2024-11-16T08:56:22Z_uu90853psl,uu90853psl,11/16/2024 8:56,11/16/2024 16:56,24.2,1015.75,39.35
2024-11-16T09:11:43Z_uu90853psl,uu90853psl,11/16/2024 9:11,11/16/2024 17:11,23.73,1015.67,40.28
2024-11-16T09:27:01Z_uu90853psl,uu90853psl,11/16/2024 9:27,11/16/2024 17:27,23.32,1015.72,41.37
2024-11-16T09:42:44Z_uu90853psl,uu90853psl,11/16/2024 9:42,11/16/2024 17:42,23.22,1015.86,41.68
2024-11-16T09:58:07Z_uu90853psl,uu90853psl,11/16/2024 9:58,11/16/2024 17:58,23.07,1015.81,41.82
2024-11-16T10:13:32Z_uu90853psl,uu90853psl,11/16/2024 10:13,11/16/2024 18:13,22.86,1015.84,40.95
2024-11-16T10:29:01Z_uu90853psl,uu90853psl,11/16/2024 10:29,11/16/2024 18:29,22.64,1015.91,40.72
2024-11-16T10:44:29Z_uu90853psl,uu90853psl,11/16/2024 10:44,11/16/2024 18:44,22.45,1016.06,40.75
2024-11-16T10:59:55Z_uu90853psl,uu90853psl,11/16/2024 10:59,11/16/2024 18:59,22.26,1016.01,41.06
2024-11-16T11:15:14Z_uu90853psl,uu90853psl,11/16/2024 11:15,11/16/2024 19:15,21.93,1016.19,42.82
2024-11-16T11:30:46Z_uu90853psl,uu90853psl,11/16/2024 11:30,11/16/2024 19:30,21.72,1016.3,43.47
2024-11-16T11:46:05Z_uu90853psl,uu90853psl,11/16/2024 11:46,11/16/2024 19:46,21.51,1016.52,44.68
2024-11-16T12:01:23Z_uu90853psl,uu90853psl,11/16/2024 12:01,11/16/2024 20:01,21.28,1016.56,44.42
2024-11-16T12:16:49Z_uu90853psl,uu90853psl,11/16/2024 12:16,11/16/2024 20:16,21.2,1016.67,44.91
2024-11-16T12:32:15Z_uu90853psl,uu90853psl,11/16/2024 12:32,11/16/2024 20:32,20.97,1016.84,44.21
2024-11-16T12:47:34Z_uu90853psl,uu90853psl,11/16/2024 12:47,11/16/2024 20:47,20.71,1017.05,44.55
2024-11-16T13:02:52Z_uu90853psl,uu90853psl,11/16/2024 13:02,11/16/2024 21:02,20.52,1017.2,44.3
2024-11-16T13:18:10Z_uu90853psl,uu90853psl,11/16/2024 13:18,11/16/2024 21:18,20.26,1017.26,45.17
2024-11-16T13:33:29Z_uu90853psl,uu90853psl,11/16/2024 13:33,11/16/2024 21:33,19.92,1017.31,45.23
2024-11-16T13:48:48Z_uu90853psl,uu90853psl,11/16/2024 13:48,11/16/2024 21:48,19.63,1017.42,45.71
2024-11-16T14:04:15Z_uu90853psl,uu90853psl,11/16/2024 14:04,11/16/2024 22:04,19.29,1017.72,46.15
2024-11-16T14:19:41Z_uu90853psl,uu90853psl,11/16/2024 14:19,11/16/2024 22:19,19.03,1017.74,43.72
2024-11-16T14:35:08Z_uu90853psl,uu90853psl,11/16/2024 14:35,11/16/2024 22:35,18.84,1018.05,42.36
2024-11-16T14:50:55Z_uu90853psl,uu90853psl,11/16/2024 14:50,11/16/2024 22:50,18.65,1018.19,42.99
2024-11-16T15:06:14Z_uu90853psl,uu90853psl,11/16/2024 15:06,11/16/2024 23:06,18.54,1018.41,43.23
2024-11-16T15:21:41Z_uu90853psl,uu90853psl,11/16/2024 15:21,11/16/2024 23:21,18.35,1018.48,43.39
2024-11-16T15:36:59Z_uu90853psl,uu90853psl,11/16/2024 15:36,11/16/2024 23:36,18.02,1018.59,43.65
2024-11-16T15:52:18Z_uu90853psl,uu90853psl,11/16/2024 15:52,11/16/2024 23:52,17.68,1018.9,43.87
2024-11-16T16:07:37Z_uu90853psl,uu90853psl,11/16/2024 16:07,11/17/2024 0:07,17.37,1018.86,44.53
2024-11-16T16:23:09Z_uu90853psl,uu90853psl,11/16/2024 16:23,11/17/2024 0:23,17.05,1018.9,45.3
2024-11-16T16:38:28Z_uu90853psl,uu90853psl,11/16/2024 16:38,11/17/2024 0:38,16.78,1019.05,46.16
2024-11-16T16:53:46Z_uu90853psl,uu90853psl,11/16/2024 16:53,11/17/2024 0:53,16.54,1019.04,46.86
2024-11-16T17:09:18Z_uu90853psl,uu90853psl,11/16/2024 17:09,11/17/2024 1:09,16.43,1019.11,47.17
2024-11-16T17:24:37Z_uu90853psl,uu90853psl,11/16/2024 17:24,11/17/2024 1:24,16.29,1019.18,48.17
2024-11-16T17:39:55Z_uu90853psl,uu90853psl,11/16/2024 17:39,11/17/2024 1:39,16.05,1019.11,48.33
2024-11-16T17:55:24Z_uu90853psl,uu90853psl,11/16/2024 17:55,11/17/2024 1:55,15.72,1018.97,48.38
2024-11-16T18:10:43Z_uu90853psl,uu90853psl,11/16/2024 18:10,11/17/2024 2:10,15.46,1018.97,48.58
2024-11-16T18:26:15Z_uu90853psl,uu90853psl,11/16/2024 18:26,11/17/2024 2:26,15.19,1018.92,48.06
2024-11-16T18:41:33Z_uu90853psl,uu90853psl,11/16/2024 18:41,11/17/2024 2:41,15.09,1019.02,47.8
2024-11-16T18:56:51Z_uu90853psl,uu90853psl,11/16/2024 18:56,11/17/2024 2:56,15.01,1018.88,48.2
2024-11-16T19:12:19Z_uu90853psl,uu90853psl,11/16/2024 19:12,11/17/2024 3:12,14.9,1018.61,48.16
2024-11-16T19:27:38Z_uu90853psl,uu90853psl,11/16/2024 19:27,11/17/2024 3:27,14.72,1018.92,48.35
2024-11-16T19:42:57Z_uu90853psl,uu90853psl,11/16/2024 19:42,11/17/2024 3:42,14.6,1018.94,48.69
2024-11-16T19:58:15Z_uu90853psl,uu90853psl,11/16/2024 19:58,11/17/2024 3:58,14.5,1019.2,49.74
2024-11-16T20:13:34Z_uu90853psl,uu90853psl,11/16/2024 20:13,11/17/2024 4:13,14.44,1019.28,49.9
2024-11-16T20:28:53Z_uu90853psl,uu90853psl,11/16/2024 20:28,11/17/2024 4:28,14.35,1019.23,50.48
2024-11-16T20:44:11Z_uu90853psl,uu90853psl,11/16/2024 20:44,11/17/2024 4:44,14.22,1019.81,50.95
2024-11-16T20:59:44Z_uu90853psl,uu90853psl,11/16/2024 20:59,11/17/2024 4:59,14.23,1019.97,51.04
2024-11-16T21:15:06Z_uu90853psl,uu90853psl,11/16/2024 21:15,11/17/2024 5:15,14.1,1020.16,51.26
2024-11-16T21:30:32Z_uu90853psl,uu90853psl,11/16/2024 21:30,11/17/2024 5:30,14.17,1020.42,51.39
2024-11-16T21:45:58Z_uu90853psl,uu90853psl,11/16/2024 21:45,11/17/2024 5:45,14.09,1020.56,51.74
2024-11-16T22:01:32Z_uu90853psl,uu90853psl,11/16/2024 22:01,11/17/2024 6:01,14.07,1020.89,51.74
2024-11-16T22:16:58Z_uu90853psl,uu90853psl,11/16/2024 22:16,11/17/2024 6:16,14.03,1020.85,52.08
2024-11-16T22:32:25Z_uu90853psl,uu90853psl,11/16/2024 22:32,11/17/2024 6:32,14.14,1020.88,52.48
2024-11-16T22:47:51Z_uu90853psl,uu90853psl,11/16/2024 22:47,11/17/2024 6:47,14.46,1020.94,53.13
2024-11-16T23:03:10Z_uu90853psl,uu90853psl,11/16/2024 23:03,11/17/2024 7:03,15.6,1020.66,51.17
2024-11-16T23:18:35Z_uu90853psl,uu90853psl,11/16/2024 23:18,11/17/2024 7:18,16.78,1020.47,49.51
2024-11-16T23:33:55Z_uu90853psl,uu90853psl,11/16/2024 23:33,11/17/2024 7:33,17.31,1020.27,46.77
2024-11-16T23:49:15Z_uu90853psl,uu90853psl,11/16/2024 23:49,11/17/2024 7:49,18.21,1020.15,45.14
2024-11-17T00:04:41Z_uu90853psl,uu90853psl,11/17/2024 0:04,11/17/2024 8:04,19.07,1019.93,44.52
2024-11-17T00:20:11Z_uu90853psl,uu90853psl,11/17/2024 0:20,11/17/2024 8:20,20.15,1019.94,41.98
2024-11-17T00:35:32Z_uu90853psl,uu90853psl,11/17/2024 0:35,11/17/2024 8:35,20.31,1019.75,39.35
2024-11-17T00:50:52Z_uu90853psl,uu90853psl,11/17/2024 0:50,11/17/2024 8:50,20.19,1019.55,39.07
2024-11-17T01:06:10Z_uu90853psl,uu90853psl,11/17/2024 1:06,11/17/2024 9:06,19.64,1019.5,42.31
2024-11-17T01:21:36Z_uu90853psl,uu90853psl,11/17/2024 1:21,11/17/2024 9:21,19.96,1019.46,39.29
2024-11-17T01:36:56Z_uu90853psl,uu90853psl,11/17/2024 1:36,11/17/2024 9:36,19.79,1019.54,40.77
2024-11-17T01:52:15Z_uu90853psl,uu90853psl,11/17/2024 1:52,11/17/2024 9:52,20.69,1019.13,40.37
2024-11-17T02:07:42Z_uu90853psl,uu90853psl,11/17/2024 2:07,11/17/2024 10:07,21.03,1019,38.05
2024-11-17T02:23:01Z_uu90853psl,uu90853psl,11/17/2024 2:23,11/17/2024 10:23,21.14,1018.83,37.86
2024-11-17T02:38:28Z_uu90853psl,uu90853psl,11/17/2024 2:38,11/17/2024 10:38,21.27,1018.57,37
2024-11-17T02:53:55Z_uu90853psl,uu90853psl,11/17/2024 2:53,11/17/2024 10:53,21.77,1018.36,36.91
2024-11-17T03:09:13Z_uu90853psl,uu90853psl,11/17/2024 3:09,11/17/2024 11:09,22.39,1018.23,36.15
2024-11-17T03:24:32Z_uu90853psl,uu90853psl,11/17/2024 3:24,11/17/2024 11:24,22.92,1017.82,34.31
2024-11-17T03:39:51Z_uu90853psl,uu90853psl,11/17/2024 3:39,11/17/2024 11:39,23.28,1017.57,33.37
2024-11-17T03:55:10Z_uu90853psl,uu90853psl,11/17/2024 3:55,11/17/2024 11:55,23.44,1017.31,33.19
2024-11-17T04:10:43Z_uu90853psl,uu90853psl,11/17/2024 4:10,11/17/2024 12:10,23.9,1016.91,32.23
2024-11-17T04:26:01Z_uu90853psl,uu90853psl,11/17/2024 4:26,11/17/2024 12:26,24.45,1016.49,31.6
2024-11-17T04:41:24Z_uu90853psl,uu90853psl,11/17/2024 4:41,11/17/2024 12:41,24.73,1016.38,30.5
2024-11-17T04:56:50Z_uu90853psl,uu90853psl,11/17/2024 4:56,11/17/2024 12:56,25.23,1016.04,30.47
2024-11-17T05:12:11Z_uu90853psl,uu90853psl,11/17/2024 5:12,11/17/2024 13:12,25.65,1015.64,29.64
2024-11-17T05:27:29Z_uu90853psl,uu90853psl,11/17/2024 5:27,11/17/2024 13:27,26.23,1015.5,28.98
2024-11-17T05:35:56Z_uu90853psl,uu90853psl,11/17/2024 5:35,11/17/2024 13:35,26.67,1015.4,29.02
2024-11-17T05:51:15Z_uu90853psl,uu90853psl,11/17/2024 5:51,11/17/2024 13:51,27.18,1015.18,26.76
2024-11-17T06:06:33Z_uu90853psl,uu90853psl,11/17/2024 6:06,11/17/2024 14:06,27.75,1014.91,25.4
2024-11-17T06:22:00Z_uu90853psl,uu90853psl,11/17/2024 6:22,11/17/2024 14:22,28.3,1014.84,24.33
2024-11-17T06:37:19Z_uu90853psl,uu90853psl,11/17/2024 6:37,11/17/2024 14:37,28.57,1014.67,24.94
2024-11-17T06:52:38Z_uu90853psl,uu90853psl,11/17/2024 6:52,11/17/2024 14:52,28.87,1014.52,23.35
2024-11-17T07:08:04Z_uu90853psl,uu90853psl,11/17/2024 7:08,11/17/2024 15:08,29.07,1014.31,23.05
2024-11-17T07:23:33Z_uu90853psl,uu90853psl,11/17/2024 7:23,11/17/2024 15:23,29.28,1014.24,22.37
2024-11-17T07:39:00Z_uu90853psl,uu90853psl,11/17/2024 7:39,11/17/2024 15:39,28.42,1013.94,23.29
2024-11-17T07:54:19Z_uu90853psl,uu90853psl,11/17/2024 7:54,11/17/2024 15:54,27.98,1013.85,22.89
2024-11-17T08:09:37Z_uu90853psl,uu90853psl,11/17/2024 8:09,11/17/2024 16:09,27.95,1013.67,22.98
2024-11-17T08:25:00Z_uu90853psl,uu90853psl,11/17/2024 8:25,11/17/2024 16:25,27.8,1013.74,23.26
2024-11-17T08:40:22Z_uu90853psl,uu90853psl,11/17/2024 8:40,11/17/2024 16:40,27.68,1013.73,23.36
2024-11-17T08:55:40Z_uu90853psl,uu90853psl,11/17/2024 8:55,11/17/2024 16:55,27.6,1013.65,23.32
2024-11-17T09:10:59Z_uu90853psl,uu90853psl,11/17/2024 9:10,11/17/2024 17:10,27.45,1013.65,23.1
2024-11-17T09:26:18Z_uu90853psl,uu90853psl,11/17/2024 9:26,11/17/2024 17:26,27.2,1013.68,23.01
2024-11-17T09:41:37Z_uu90853psl,uu90853psl,11/17/2024 9:41,11/17/2024 17:41,26.94,1013.82,22.9
2024-11-17T09:56:56Z_uu90853psl,uu90853psl,11/17/2024 9:56,11/17/2024 17:56,26.85,1013.91,23.13
2024-11-17T10:12:16Z_uu90853psl,uu90853psl,11/17/2024 10:12,11/17/2024 18:12,26.73,1013.99,23.16
2024-11-17T10:27:35Z_uu90853psl,uu90853psl,11/17/2024 10:27,11/17/2024 18:27,26.6,1014.2,23.07
2024-11-17T10:43:20Z_uu90853psl,uu90853psl,11/17/2024 10:43,11/17/2024 18:43,26.42,1014.27,23.36
2024-11-17T10:58:39Z_uu90853psl,uu90853psl,11/17/2024 10:58,11/17/2024 18:58,26.21,1014.51,23.6
2024-11-17T11:13:59Z_uu90853psl,uu90853psl,11/17/2024 11:13,11/17/2024 19:13,26.02,1014.65,24.54
2024-11-17T11:29:24Z_uu90853psl,uu90853psl,11/17/2024 11:29,11/17/2024 19:29,25.75,1014.72,24.53
2024-11-17T11:44:43Z_uu90853psl,uu90853psl,11/17/2024 11:44,11/17/2024 19:44,25.51,1014.78,25.8
2024-11-17T12:00:02Z_uu90853psl,uu90853psl,11/17/2024 12:00,11/17/2024 20:00,25.27,1015.08,26.39
2024-11-17T12:15:28Z_uu90853psl,uu90853psl,11/17/2024 12:15,11/17/2024 20:15,24.96,1015.2,26.46
2024-11-17T12:31:01Z_uu90853psl,uu90853psl,11/17/2024 12:31,11/17/2024 20:31,24.56,1015.21,26.19
2024-11-17T12:46:28Z_uu90853psl,uu90853psl,11/17/2024 12:46,11/17/2024 20:46,24.36,1015.23,25.85
2024-11-17T13:01:46Z_uu90853psl,uu90853psl,11/17/2024 13:01,11/17/2024 21:01,24.2,1015.03,26.28
2024-11-17T13:17:05Z_uu90853psl,uu90853psl,11/17/2024 13:17,11/17/2024 21:17,24.01,1015.08,26.1
2024-11-17T13:32:28Z_uu90853psl,uu90853psl,11/17/2024 13:32,11/17/2024 21:32,23.9,1015.14,26.05
2024-11-17T13:47:47Z_uu90853psl,uu90853psl,11/17/2024 13:47,11/17/2024 21:47,23.81,1015.04,26.48
2024-11-17T14:03:06Z_uu90853psl,uu90853psl,11/17/2024 14:03,11/17/2024 22:03,23.73,1014.83,25.9
2024-11-17T14:18:33Z_uu90853psl,uu90853psl,11/17/2024 14:18,11/17/2024 22:18,23.61,1014.83,26.53
2024-11-17T14:33:51Z_uu90853psl,uu90853psl,11/17/2024 14:33,11/17/2024 22:33,23.45,1014.73,27.04
2024-11-17T14:49:10Z_uu90853psl,uu90853psl,11/17/2024 14:49,11/17/2024 22:49,23.26,1014.77,27.69
2024-11-17T15:04:32Z_uu90853psl,uu90853psl,11/17/2024 15:04,11/17/2024 23:04,22.98,1014.83,28.46
2024-11-17T15:19:51Z_uu90853psl,uu90853psl,11/17/2024 15:19,11/17/2024 23:19,22.76,1014.83,29.6
2024-11-17T15:35:14Z_uu90853psl,uu90853psl,11/17/2024 15:35,11/17/2024 23:35,22.29,1014.85,32.35
2024-11-17T15:50:32Z_uu90853psl,uu90853psl,11/17/2024 15:50,11/17/2024 23:50,21.92,1014.65,34.85
2024-11-17T16:05:57Z_uu90853psl,uu90853psl,11/17/2024 16:05,11/18/2024 0:05,21.78,1014.7,35.57
2024-11-17T16:21:21Z_uu90853psl,uu90853psl,11/17/2024 16:21,11/18/2024 0:21,21.31,1014.43,37.39
2024-11-17T16:36:59Z_uu90853psl,uu90853psl,11/17/2024 16:36,11/18/2024 0:36,20.97,1014.19,38.93
2024-11-17T16:52:25Z_uu90853psl,uu90853psl,11/17/2024 16:52,11/18/2024 0:52,20.43,1014.45,40.57
2024-11-17T17:07:44Z_uu90853psl,uu90853psl,11/17/2024 17:07,11/18/2024 1:07,20.13,1014.32,41.31
2024-11-17T17:23:10Z_uu90853psl,uu90853psl,11/17/2024 17:23,11/18/2024 1:23,19.65,1014.44,43.14
2024-11-17T17:38:33Z_uu90853psl,uu90853psl,11/17/2024 17:38,11/18/2024 1:38,19.45,1014.29,43.92
2024-11-17T17:53:51Z_uu90853psl,uu90853psl,11/17/2024 17:53,11/18/2024 1:53,19.12,1013.94,45
2024-11-17T18:09:29Z_uu90853psl,uu90853psl,11/17/2024 18:09,11/18/2024 2:09,18.46,1014.03,46.66
2024-11-17T18:24:48Z_uu90853psl,uu90853psl,11/17/2024 18:24,11/18/2024 2:24,18.2,1013.69,47.63
2024-11-17T18:40:07Z_uu90853psl,uu90853psl,11/17/2024 18:40,11/18/2024 2:40,17.94,1013.8,48.97
2024-11-17T18:55:33Z_uu90853psl,uu90853psl,11/17/2024 18:55,11/18/2024 2:55,17.69,1014.07,49.85
2024-11-17T19:10:51Z_uu90853psl,uu90853psl,11/17/2024 19:10,11/18/2024 3:10,17.52,1014.08,50.6
2024-11-17T19:26:10Z_uu90853psl,uu90853psl,11/17/2024 19:26,11/18/2024 3:26,17.35,1013.91,50.91
2024-11-17T19:41:36Z_uu90853psl,uu90853psl,11/17/2024 19:41,11/18/2024 3:41,17.13,1013.93,51.61
2024-11-17T19:57:04Z_uu90853psl,uu90853psl,11/17/2024 19:57,11/18/2024 3:57,16.93,1013.82,52.45
2024-11-17T20:12:22Z_uu90853psl,uu90853psl,11/17/2024 20:12,11/18/2024 4:12,16.76,1014,53.33
2024-11-17T20:27:41Z_uu90853psl,uu90853psl,11/17/2024 20:27,11/18/2024 4:27,16.62,1014.51,53.81
2024-11-17T20:43:00Z_uu90853psl,uu90853psl,11/17/2024 20:43,11/18/2024 4:43,16.62,1014.35,53.97
2024-11-17T20:58:19Z_uu90853psl,uu90853psl,11/17/2024 20:58,11/18/2024 4:58,16.61,1014.56,53.77
2024-11-17T21:13:41Z_uu90853psl,uu90853psl,11/17/2024 21:13,11/18/2024 5:13,16.63,1014.92,53.64
2024-11-17T21:29:02Z_uu90853psl,uu90853psl,11/17/2024 21:29,11/18/2024 5:29,16.7,1014.75,53.72
2024-11-17T21:44:29Z_uu90853psl,uu90853psl,11/17/2024 21:44,11/18/2024 5:44,16.78,1014.88,53.65
2024-11-17T21:59:55Z_uu90853psl,uu90853psl,11/17/2024 21:59,11/18/2024 5:59,16.86,1014.88,53.69
2024-11-17T22:15:14Z_uu90853psl,uu90853psl,11/17/2024 22:15,11/18/2024 6:15,16.93,1014.74,54.36
2024-11-17T22:46:09Z_uu90853psl,uu90853psl,11/17/2024 22:46,11/18/2024 6:46,17.48,1014.54,53.14
2024-11-17T23:01:27Z_uu90853psl,uu90853psl,11/17/2024 23:01,11/18/2024 7:01,18.62,1014.31,50.15
2024-11-17T23:16:45Z_uu90853psl,uu90853psl,11/17/2024 23:16,11/18/2024 7:16,19.75,1014.33,48.53
2024-11-17T23:32:04Z_uu90853psl,uu90853psl,11/17/2024 23:32,11/18/2024 7:32,20.78,1014.15,46.68
2024-11-17T23:47:23Z_uu90853psl,uu90853psl,11/17/2024 23:47,11/18/2024 7:47,21.72,1014.16,44.31
2024-11-18T00:02:41Z_uu90853psl,uu90853psl,11/18/2024 0:02,11/18/2024 8:02,22.77,1014.06,41.46
2024-11-18T00:17:59Z_uu90853psl,uu90853psl,11/18/2024 0:17,11/18/2024 8:17,23.87,1014.01,39.68
2024-11-18T00:33:19Z_uu90853psl,uu90853psl,11/18/2024 0:33,11/18/2024 8:33,24.25,1014.07,38.91
2024-11-18T00:48:38Z_uu90853psl,uu90853psl,11/18/2024 0:48,11/18/2024 8:48,24.79,1013.74,37.03
2024-11-18T01:04:13Z_uu90853psl,uu90853psl,11/18/2024 1:04,11/18/2024 9:04,24.67,1013.38,38.96
